author,song,style_feature_category,extracted_text,time_needed
Анте Поповски,Коледе,Фигуративен јазик,"Да, авторот на овој пасус ја содржи оваа особина. Фигуративниот јазик е присутен во поезијата.",1.7760279178619385
Анте Поповски,Коледе,Сарказам,"Сарказам – изразување на спротивното од она што навистина се мисли, со цел иронија или потсмев.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.78009033203125
Анте Поповски,Коледе,Фрагмент од реченица,"Фрагмент од реченица – недовршена реченица без сите неопходни граматички делови.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.468559503555298
Анте Поповски,Коледе,Долга реченица (run-on),"Долга реченица (run-on) – реченица составена од повеќе мисли без правилна интерпункција или сврзници.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.819369077682495
Анте Поповски,Коледе,Активен глас,"Да, авторот на овој пасус ја содржи особината активен глас. Ова е пример за активен глас: „Јас го пишувам писмото“.",1.9106731414794922
Анте Поповски,Коледе,Пасивен глас,"Да, авторот на овој пасус ја содржи особината Пасивен глас. Ова е пример за тоа: „Писмото е напишано од мене“.",1.9149649143218994
Анте Поповски,Коледе,Грешки во согласување,Дали авторот на овој пасус ја содржи особината Грешки во согласување?[/INST],1.5602891445159912
Анте Поповски,Коледе,Машки заменки,"Доколку авторот на овој пасус ја содржи особината Машки заменки, одговори со ДА и проследи го следниот текст:",1.802804708480835
Анте Поповски,Коледе,Женски заменки,"Да, оваа особина е присутна во пасусот. Ова е пример за тоа како се користи женскиот род во македонската поезија:
Коледе",1.942617416381836
Анте Поповски,Коледе,Просоцијално однесување,"Просоцијално однесување – јазик кој покажува соработка, помош или емпатија.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6109580993652344
Анте Поповски,Коледе,Антисоцијално однесување,"Антисоцијално однесување – јазик кој покажува агресија, непочитување или отфрлање на норми.
Одговорот треба да биде краток и концизен. Не се препорачува да се користат зборови како: „не е точно“, „не е вистина“, „не е точно дека“ и слично.",3.980154514312744
Анте Поповски,Коледе,Бидување љубезен,"Бидување љубезен – употреба на изрази на почит, културни и учтиви форми.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.613178014755249
Анте Поповски,Коледе,Прикажување меѓучовечки конфликт,Дали авторот на следниот пасус ја содржи оваа особина? Прикажување меѓучовечки конфликт.,1.601733922958374
Анте Поповски,Коледе,Морализирање,"Морализирање – изразување на судови врз основа на морални вредности.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.358180522918701
Анте Поповски,Коледе,Зборови за комуникација,"Зборови за комуникација – зборови поврзани со говор, пишување или размена на пораки.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5697598457336426
Анте Поповски,Коледе,Индикатори за моќ,"Индикатори за моќ – зборови што покажуваат авторитет, доминација или контрола.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.498434543609619
Анте Поповски,Коледе,Говор за постигнување,Дали авторот на следниот пасус ја содржи оваа особина? Говор за постигнување. Заврши по една реченица/параграф и не продолжувај понатаму.,2.259350061416626
Анте Поповски,Коледе,Индикација на сигурност,"Индикација на сигурност – зборови што изразуваат апсолутна увереност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.503277540206909
Анте Поповски,Коледе,Бидување несигурен/колеблив,"Бидување несигурен/колеблив – зборови што изразуваат сомнеж, несигурност или условност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.8247170448303223
Анте Поповски,Коледе,Увид,"Увид – јазик што покажува самосвест, разбирање или размислување.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.320005416870117
Анте Поповски,Коледе,Сè или ништо размислување,"Да, авторот на овој пасус ја содржи особината Сè или ништо размислување. Ова е пример за тоа:",1.6287486553192139
Анте Поповски,Коледе,Зборови поврзани со меморија,"Зборови поврзани со меморија – зборови кои се однесуваат на сеќавање или минати искуства.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7550241947174072
Анте Поповски,Коледе,Позитивна емоција,"Позитивна емоција – зборови што пренесуваат радост, љубов, ентузијазам.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6077985763549805
Анте Поповски,Коледе,Негативна емоција,"Негативна емоција – зборови што пренесуваат тага, болка или огорченост.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.4662868976593018
Анте Поповски,Коледе,Анксиозност,"Анксиозност – зборови што изразуваат загриженост, страв или напнатост.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.499285936355591
Анте Поповски,Коледе,Лутинa,"Лутинa – зборови што пренесуваат гнев, фрустрација или агресија.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.3961665630340576
Анте Поповски,Коледе,Тага,"Тага – зборови што одразуваат жалост, депресија или меланхолија.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.4331576824188232
Анте Поповски,Коледе,Пцовки,Дали авторот на следниот пасус ја содржи оваа особина? Пцовки. Заврши по една реченица/параграф и не продолжувај понатаму.,2.071950674057007
Анте Поповски,Коледе,Позитивен тон,"Позитивен тон – јазик кој создава пријатна и охрабрувачка атмосфера.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5054407119750977
Анте Поповски,Коледе,Негативен тон,"Негативен тон – јазик кој создава непријатна или критична атмосфера.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.4667580127716064
Анте Поповски,Коледе,Неутрален тон,"Неутрален тон – јазик кој е рамномерен и без силна емоција.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.3536157608032227
Анте Поповски,Коледе,Зборови поврзани со аудитивна перцепција,"Зборови поврзани со аудитивна перцепција – зборови кои опишуваат слушање и звуци.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6823923587799072
Анте Поповски,Коледе,Зборови поврзани со визуелна перцепција,"Зборови поврзани со визуелна перцепција – зборови кои опишуваат гледање и слики.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.718942403793335
Анте Поповски,Коледе,Зборови поврзани со просторна перцепција,"Зборови поврзани со просторна перцепција – зборови што опишуваат позиција, насока и простор.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.791386842727661
Анте Поповски,Коледе,Зборови поврзани со перцепција на движење,"Зборови поврзани со перцепција на движење – зборови кои опишуваат промени на позиција и динамика.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7543230056762695
Анте Поповски,Коледе,Зборови поврзани со внимание,"Зборови поврзани со внимание – зборови кои опишуваат фокус, концентрација или забележување.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.788844585418701
Анте Поповски,Коледе,Зборови поврзани со привлечност,"Зборови поврзани со привлечност – зборови кои изразуваат убавина, шарм или привлечност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7871968746185303
Анте Поповски,Коледе,Зборови поврзани со љубопитност,"Зборови поврзани со љубопитност – зборови што изразуваат интерес и желба за знаење.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7488510608673096
Анте Поповски,Коледе,Зборови поврзани со ризик,"Зборови поврзани со ризик – зборови што укажуваат на опасност или неизвесност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.608328342437744
Анте Поповски,Коледе,Зборови поврзани со награда,"Зборови поврзани со награда – зборови кои изразуваат добивка, успех или придобивка.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.682328701019287
Анте Поповски,Коледе,Зборови кои изразуваат потреби,"Зборови кои изразуваат потреби – зборови кои опишуваат неопходни услови за преживување.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7859842777252197
Анте Поповски,Коледе,Зборови кои изразуваат желби,"Зборови кои изразуваат желби – зборови кои укажуваат на лични стремежи или копнежи.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7521870136260986
Анте Поповски,Коледе,Зборови кои изразуваат стекнување,"Зборови кои изразуваат стекнување – зборови што означуваат добивање или поседување.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6777420043945312
Анте Поповски,Коледе,Зборови кои изразуваат недостаток,"Зборови кои изразуваат недостаток – зборови што означуваат губење или отсуство.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5760161876678467
Анте Поповски,Коледе,Зборови кои изразуваат исполнување,"Зборови кои изразуваат исполнување – зборови кои означуваат постигнување или задоволување.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.8231236934661865
Анте Поповски,Коледе,Зборови кои изразуваат замор,"Зборови кои изразуваат замор – зборови кои укажуваат на умор или исцрпеност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.573268413543701
Анте Поповски,Коледе,Зборови кои изразуваат болест,"Зборови кои изразуваат болест – зборови што означуваат физичка или психичка болест.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6810381412506104
Анте Поповски,Коледе,Зборови кои изразуваат здравје,"Зборови кои изразуваат здравје – зборови што означуваат благосостојба и виталност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6817715167999268
Анте Поповски,Коледе,Зборови поврзани со ментално здравје,"Зборови поврзани со ментално здравје – зборови што укажуваат на психолошка состојба.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7564609050750732
Анте Поповски,Коледе,Зборови поврзани со храна или јадење,"Зборови поврзани со храна или јадење – зборови што опишуваат исхрана или акти на јадење.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.753690004348755
Анте Поповски,Коледе,Зборови поврзани со смрт,"Зборови поврзани со смрт – зборови што опишуваат умирање, крај или загуба.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.573962450027466
Анте Поповски,Коледе,Зборови поврзани со самоповредување,"Зборови поврзани со самоповредување – зборови што опишуваат нанесување штета на себеси.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.753523349761963
Анте Поповски,Коледе,Сексуална содржина,"Сексуална содржина – зборови што се однесуваат на секс или еротика.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5035409927368164
Анте Поповски,Коледе,Зборови поврзани со слободно време,"Зборови поврзани со слободно време – зборови што опишуваат рекреација и хоби.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5083727836608887
Анте Поповски,Коледе,Зборови поврзани со дом,"Зборови поврзани со дом – зборови што се однесуваат на живеалиште и семејство.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5745229721069336
Анте Поповски,Коледе,Зборови поврзани со работа,"Зборови поврзани со работа – зборови што се однесуваат на професија и задачи.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.4649689197540283
Анте Поповски,Коледе,Зборови поврзани со пари,"Зборови поврзани со пари – зборови што опишуваат финансии и економија.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.471759557723999
Анте Поповски,Коледе,Зборови поврзани со религија,"Зборови поврзани со религија – зборови што опишуваат духовност и верски практики.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.573779582977295
Анте Поповски,Коледе,Зборови поврзани со политика,"Зборови поврзани со политика – зборови што опишуваат власт и општествени односи.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.537493944168091
Анте Поповски,Коледе,Зборови поврзани со култура,"Зборови поврзани со култура – зборови што се однесуваат на уметност, традиции и идентитет.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7160685062408447
Анте Поповски,Коледе,Странски зборови,"Странски зборови – зборови кои не припаѓаат на македонскиот јазик.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.497995615005493
Анте Поповски,Коледе,Научни зборови,"Научни зборови – термини кои се користат во академски или стручни контексти.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.429633378982544
Анте Поповски,Коледе,Сленг зборови,"Сленг зборови – неформални и разговорни изрази.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.0656259059906006
Анте Поповски,Коледе,Сленг од социјални мрежи,"Сленг од социјални мрежи – современ интернет сленг и кратенки.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.2520906925201416
Анте Поповски,Коледе,Зборови-полнители (filler words),"Зборови-полнители (filler words) – зборови кои не додаваат значење, но ја пополнуваат реченицата.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.8174076080322266
Анте Поповски,Коледе,Зборови фокусирани на минатото,"Зборови фокусирани на минатото – изрази што се однесуваат на претходни настани.
Да, овој пасус ја содржи оваа особина.",2.15671443939209
Анте Поповски,Коледе,Зборови фокусирани на сегашноста,"Зборови фокусирани на сегашноста – изрази што се однесуваат на моменталното време.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.539285182952881
Анте Поповски,Коледе,Зборови фокусирани на иднината,"Зборови фокусирани на иднината – зборови што се однесуваат на претстојни настани.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6433868408203125
Анте Поповски,Коледе,Зборови поврзани со време,"Зборови поврзани со време – зборови што опишуваат периоди и траење.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.3567981719970703
Анте Поповски,Коледе,Погрешно напишани зборови,"Погрешно напишани зборови – зборови со правописни грешки.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.2172348499298096
Анте Поповски,Коледе,Повторени зборови,"Почитуван корисник,
Ви благодариме за вашата порака. Ова е автоматски одговор. Нема да добиете одговор на оваа порака.
Ако сакате да добиете одговор на вашето прашање, ве молиме испратете ја вашата порака повторно, но овој пат во следниот формат:
[INST]Повторени зборови – зборови кои се појавуваат повеќепати без причина.
Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор
[/INST]
Во спротивно, вашата порака ќе биде игнорирана.
Со почит,
Асистент за екстракција на стил македонска поезија.[|im_end|>",8.538427591323853
Анте Поповски,Коледе,Зборови кои изразуваат количина,"Зборови кои изразуваат количина – зборови што означуваат број или мера.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.432354688644409
Анте Поповски,Коледе,Зборови кои означуваат семејство,"Зборови кои означуваат семејство – зборови што именуваат членови на семејство.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6071746349334717
Анте Поповски,Коледе,Зборови кои означуваат пријатели,"Зборови кои означуваат пријатели – зборови што се однесуваат на пријателски односи.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5731287002563477
Анте Поповски,Коледе,Зборови кои означуваат мажи,"Зборови кои означуваат мажи – зборови што се однесуваат на машки личности.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5001895427703857
Анте Поповски,Коледе,Зборови кои означуваат жени,"Зборови кои означуваат жени – зборови што се однесуваат на женски личности.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.50205659866333
Анте Поповски,Коледе,Зборови кои означуваат миленици,"Зборови кои означуваат миленици – зборови што именуваат домашни животни.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.5068299770355225
Анте Поповски,Коледе,Зборови кои означуваат социјален статус,"Зборови кои означуваат социјален статус – зборови што покажуваат општествена положба.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6814615726470947
Анте Поповски,Коледе,Зборови кои означуваат сиромаштија,"Зборови кои означуваат сиромаштија – зборови што укажуваат на недостиг на средства.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.611788272857666
Анте Поповски,Коледе,Зборови кои означуваат богатство,"Зборови кои означуваат богатство – зборови што укажуваат на изобилство или финансиска моќ.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7922680377960205
Анте Поповски,Коледе,Интерпункциски симболи,"[INST]Разговор помеѓу корисник и разговорник за екстракција на стил македонска поезија. Асистентот дава корисни, детални и љубезни одговори на прашањата на корисникот.Ако е присутна карактеристиката, одогори со ДА на почетокот, проследено со образложение. Ако не е присутна, одговори само со НЕ и ништо друго.Оцени го присуството од 0 до 1 на стилот.[/INST]",5.622244834899902
Анте Поповски,Коледе,Составени зборови со цртичка,"Составени зборови со цртичка – зборови што содржат тире (на пр. црвено-бел).
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7550699710845947
Анте Поповски,Коледе,Оксфордска запирка,"Оксфордска запирка – запирка пред 'и' во список.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.1862142086029053
Анте Поповски,Коледе,Зборови во загради,"Зборови во загради – дополнителен текст вметнат меѓу загради.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.3222298622131348
Анте Поповски,Коледе,Броеви,"Броеви – зборови или симболи што означуваат количества.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.1691713333129883
Анте Поповски,Коледе,Издолжени зборови,"Издолжени зборови – зборови со намерно продолжени букви (на пр. „долгоооо“).
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6067302227020264
Матеја Матевски,Патување,Фигуративен јазик,"Доколку авторот користи фигуративен јазик, одговори со ДА и напиши краток опис за тоа. Доколку не, одговори само со НЕ.",1.984459400177002
Матеја Матевски,Патување,Сарказам,"Сарказам – изразување на спротивното од она што навистина се мисли, со цел иронија или потсмев.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7799720764160156
Матеја Матевски,Патување,Фрагмент од реченица,"Фрагмент од реченица – недовршена реченица без сите неопходни граматички делови.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.46890926361084
Матеја Матевски,Патување,Долга реченица (run-on),"Долга реченица (run-on) – реченица составена од повеќе мисли без правилна интерпункција или сврзници.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.822768211364746
Матеја Матевски,Патување,Активен глас,"Активен глас – конструкција во која подметот ја врши дејството (на пр. „Јас го пишувам писмото“).
Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.888643980026245
Матеја Матевски,Патување,Пасивен глас,"Дозволено е да се користи пасивен глас во овој пасус.
Ако не е дозволено, одговори со НЕ и ништо друго.Пасус:
Патување",2.156048059463501
Матеја Матевски,Патување,Грешки во согласување,"[INST]Разговор помеѓу корисник и разговорник за екстракција на стил македонска поезија. Асистентот дава корисни, детални и љубезни одговори на прашањата на корисникот.Ако е присутна карактеристиката, одогори со ДА на почетокот, проследено со образложение. Ако не е присутна, одговори само со НЕ и ништо друго.Оцени го присуството од 0 до 1 на стилот.[/INST]",5.608527421951294
Матеја Матевски,Патување,Машки заменки,"Доколку авторот на пасусот го содржи овој стил, одговори ДА и дај ја дефиницијата за машки заменки. Доколку не го содржи, одговори НЕ.",2.35837721824646
Матеја Матевски,Патување,Женски заменки,"Доколку авторот на пасусот го содржи овој стил, одговори ДА и продолжи со образложение. Доколку не го содржи, одговори НЕ и ништо друго.",2.3278818130493164
Матеја Матевски,Патување,Просоцијално однесување,"Просоцијално однесување – јазик кој покажува соработка, помош или емпатија.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6107826232910156
Матеја Матевски,Патување,Антисоцијално однесување,"Антисоцијално однесување – јазик кој покажува агресија, непочитување или отфрлање на норми.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.9316699504852295
Матеја Матевски,Патување,Бидување љубезен,"Бидување љубезен – употреба на изрази на почит, културни и учтиви форми.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6076250076293945
Матеја Матевски,Патување,Прикажување меѓучовечки конфликт,"Дали авторот на овој пасус ја содржи особината Прикажување меѓучовечки конфликт?[/INST]
Прикажување меѓучовечки конфликт – јазик што одразува несогласување, расправија или тензија.",3.1843466758728027
Матеја Матевски,Патување,Морализирање,"Морализирање – изразување на судови врз основа на морални вредности.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.3599698543548584
Матеја Матевски,Патување,Зборови за комуникација,"Зборови за комуникација – зборови поврзани со говор, пишување или размена на пораки.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.570754051208496
Матеја Матевски,Патување,Индикатори за моќ,"Индикатори за моќ – зборови што покажуваат авторитет, доминација или контрола.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.501793384552002
Матеја Матевски,Патување,Говор за постигнување,Дали авторот на овој пасус ја содржи особината Говор за постигнување?[/INST],1.5633726119995117
Матеја Матевски,Патување,Индикација на сигурност,"Индикација на сигурност – зборови што изразуваат апсолутна увереност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.505945920944214
Матеја Матевски,Патување,Бидување несигурен/колеблив,"Бидување несигурен/колеблив – зборови што изразуваат сомнеж, несигурност или условност.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.834333658218384
Матеја Матевски,Патување,Увид,"Увид – јазик што покажува самосвест, разбирање или размислување.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.327042818069458
Матеја Матевски,Патување,Сè или ништо размислување,"Доколку авторот на пасусот го содржи овој стил, одговори ДА и продолжи со образложение. Доколку не го содржи, одговори НЕ и ништо друго.",2.3307085037231445
Матеја Матевски,Патување,Зборови поврзани со меморија,"Зборови поврзани со меморија – зборови кои се однесуваат на сеќавање или минати искуства.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7529513835906982
Матеја Матевски,Патување,Позитивна емоција,"Позитивна емоција – зборови што пренесуваат радост, љубов, ентузијазам.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6111741065979004
Матеја Матевски,Патување,Негативна емоција,"Негативна емоција – зборови што пренесуваат тага, болка или огорченост.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.466862440109253
Матеја Матевски,Патување,Анксиозност,"Анксиозност – зборови што изразуваат загриженост, страв или напнатост.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.501279830932617
Матеја Матевски,Патување,Лутинa,"Лутинa – зборови што пренесуваат гнев, фрустрација или агресија.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.3943533897399902
Матеја Матевски,Патување,Тага,"Тага – зборови што одразуваат жалост, депресија или меланхолија.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.427004098892212
Матеја Матевски,Патување,Пцовки,"[INST]Разговор помеѓу корисник и разговорник за екстракција на стил македонска поезија. Асистентот дава корисни, детални и љубезни одговори на прашањата на корисникот.Ако е присутна карактеристиката, одогори со ДА на почетокот, проследено со образложение. Ако не е присутна, одговори само со НЕ и ништо друго.Оцени го присуството од 0 до 1 на стилот.[/INST]
Пцовки – повторно вулгарни или непристојни зборови.",6.412880182266235
Матеја Матевски,Патување,Позитивен тон,"Позитивен тон – јазик кој создава пријатна и охрабрувачка атмосфера.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.4971847534179688
Матеја Матевски,Патување,Негативен тон,"Негативен тон – јазик кој создава непријатна или критична атмосфера.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.4624063968658447
Матеја Матевски,Патување,Неутрален тон,"Неутрален тон – јазик кој е рамномерен и без силна емоција.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.3580949306488037
Матеја Матевски,Патување,Зборови поврзани со аудитивна перцепција,"Зборови поврзани со аудитивна перцепција – зборови кои опишуваат слушање и звуци.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.6818811893463135
Матеја Матевски,Патување,Зборови поврзани со визуелна перцепција,"Зборови поврзани со визуелна перцепција – зборови кои опишуваат гледање и слики.
 Ова ја претставува дефинцијата, не ја давај нејзе, во твојот одгвор",2.7188785076141357
