author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l,bertscore_f1
Братислав Ташковски,Големата љубовна песна 10.стратегија,,Љубовна копнеж,"Љубовна копнеж

Секогаш те сакам, иако немам те,
Твојата љубов е мој живот, мое сè.
Колку повеќе те гледам, толку повеќе се палам,
Љубоморството поткрадува душата ми.

Може ли да останам уште тука, крај тебе?
Нема да налутам, нема да те сакам повеќе.
Ќе бидам тивок, премолчлив и лик кроток,
Што ти души сè повеќе ќе те понесе.

Само сакам да те чувам, да те гледам и да те љубам,
Колку ли душа сака, да те доживеам секогаш.
Сè повеќе стрепам, денот за растанок да дојде,
Таму, далеку, каде што те нема, и јас нема да има.",6292,290,6582,3918,31.896387100219727,0.0033115124598129,0.0,0.0,0.0,0.7175543904304504
Братислав Ташковски,Тогаш,,Неспокојна љубов,"Неспокојна љубов

Секогаш те сакам, душо моја,
Желбата во мене не престанува.
Но љубоморството ме тревожи,
Во мојот ум никако да не стивне.

Повеќе не можам да поднесам,
Што другите ти внимание даваат.
Сакам те само јас да имам,
Таква како тебе да не сака никој.

Немам мир ниту ноќно време,
Мислите ме гонат и будат.
Таму каде што те нема, тажен сум,
Иако знам дека ќе се вратиш повторно.

Но, мојата вљубеност е толку силна,
Што секогаш те чекам, стрпливо.
Во тебе живеам и дишам,
И секогаш ќе пожелувам повеќе.",6292,289,6581,3962,27.416316986083984,0.0064351552100322,0.0,0.0,0.0,0.535304844379425
Братислав Ташковски,Љубовта и законите,,Секогаш сакам повеќе,"Секогаш сакам повеќе

Сум секогаш тука,
Љубомората ме мачи,
Сакам повеќе од живот.

Секогаш кога те гледам,
Сакам уште повеќе,
Не можам да сторам ништо
Освен да го чувствувам
Љубоморството што ме влече.

Можеби некогаш ќе имам
Храброст да ти кажам
Колку многу те сакам,
Колку повеќе те сакам
Од сè што ми го дава светот.

Но засега, ќе стојам на страна,
Гледајќи те како се смееш,
Знаејќи дека немам шанса,
Дека уште повеќе те сакам
Отколку што можам да ти кажам.",6292,272,6564,3876,18.49754524230957,0.0041118884481397,0.0,0.0,0.0,0.579489529132843
Братислав Ташковски,Големата песна,,Секогаш сакам,"Секогаш сакам

Секогаш сакам повеќе,
во љубоморство го најдов
она што отсекогаш ме воздржува.
Сум во твојот свет,
таму каде што нема граници,
каде што духот се издига
над сите земни желби.

Секогаш сакам повеќе,
секогаш повеќе те сакам,
да те држам и да не те пуштам,
да ги впијам твоите погледи
што му даваат смисла на мојот свет.
Сакам секогаш повеќе од секогаш
да сум твоја, а ти мој,
без мера, без таму, без време,
во вечно сакање, во вечна љубов.",6292,248,6540,3700,21.86391830444336,0.0040234090078171,0.0,0.0,0.0,0.5989370346069336
Братислав Ташковски,Големата љубовна песна 11.страв,,Љубов секогаш,"Љубов секогаш

Сум тука, кај тебе,
Секогаш, па и денес.
Нема ли повеќе
Да нема што ти сакаш, мила?

Љубоморството нека ме нема,
Повеќе нека не те сака.
Таму каде што ти си,
Сакам да бидам и да можам.

Уште силно ја сакам,
Твојата душа, твоето срце.
Може ли да ме сакаш,
Како што сум те сакал секогаш?",6292,192,6484,2741,23.70938873291016,0.0054525196066247,0.0,0.0,0.0,0.6010820865631104
Ристо Лазаров,БОРХЕС,,Средени мигови,"Средени мигови

Двете души средени во танец,
забрануваат времето да преминува.
Секој чекор одново се преденува,
под погледите на сите околу.

Се двои се средува,
сето останато го нема.
Пред да исчезне ова време,
уште миг да се содржи.

Под погледот на секоја приспана душа,
двете тела се средуваат пак.
Средена е вечноста во тој миг,
средена е судбината на двата.",7433,179,7612,2545,50.33337020874024,0.0036583021091503,0.0,0.0,0.0,0.427717387676239
Ристо Лазаров,ТРОЦВЕТ,,Средена времена,"Средена времена

Секој ден одново го средам,
Пред себе, пред светот го редам.
Средена времена, средена душа,
Нема што да нема, секогаш во чуша.

Две времиња ем се среќаваат,
Во прво време тие играат.
Пред да заврти колото на денот,
Се средуваме, не чека ниеден момент.

Под себе, пред себе, во себе ги среди,
Секој свој миг, секој свој ден.
Ем по малку, ем во еден мав,
Времето среди, го нема ни трав.",7433,213,7646,3499,53.17280960083008,0.0027896873668289,0.0,0.0,0.0,0.5026562213897705
Ристо Лазаров,СЛАТКООДСЛИВИ,,Среди ги пода,"Среди ги пода

Секој што минува
Ем молчи, ем се гледа,
Нема да се сретне 
Ем тоа, ем она.

Времето ги среди,
Средува го свекое,
Под пребојува двете
И нема што не може. 

Одново да се збиди,
Одново да се реди,
Пред очите на сѐ
Што немало и не било.

Средено, среди го
Што не радоста раѓа,
Воспали ја секоја
Искра што бледи.",7433,192,7625,3045,48.87240219116211,0.0082279090087409,0.0,0.0,0.0,0.5972838997840881
Ристо Лазаров,ГЕЈЗЕР,,Средна одново,"Средна одново

Секој пред себе го среди подот,
Две одново му се изгубија,
Нема никаде да ги најде.
Ем и тоа време, како и секогаш,
Се измени пред нашите очи.
Уште еден миг ги чекаме,
Ама пред нас веќе ги нема.",7433,132,7565,2508,48.92204284667969,0.0032173672103748,0.0,0.0,0.0,0.4670594334602356
Ристо Лазаров,РАСПЕТИЕ,,Редот на времето,"Редот на времето

Секој чекор го средив,
Две чаши со вода хтев.
Одново душата се смири,
Под кровот на мир да се срди.

Нема да чека, јас сум и тука,
Секој пред нова надеж се чука.
Ем горчина, ем радост небеса ни пружат,
Уште во одбран момент средбата да чека.

Пред тек на години да се најде место,
Време за сите што живеат ова место.
Ако немаме што да сме, да сме со радост,
Пред стеблата на ведро утро ќе ги присадам нивните одласи.",7433,226,7659,3424,61.41144180297852,0.0036254209021797,0.0,0.0,0.0,0.6901143789291382
Ристо Лазаров,ЖОРНОУТРО,,Средена слика,"Средена слика

Две души, средени во танц,
Одново го свртуваат кругот,
Под погледите на секој,
Ем тажни, ем радосни.

Времето ги менува, но
Уште сè стои на своето место,
Пред нив сила што ги носи
Кон седмиот брег на мирот.

Нема кој да ги смета,
Нема оној што ќе ги оцени,
Ем двете се сред себеси,
Ем со себе ги носат сите.

Одново ја прецртуваат
Сликата на вечниот спокој,
Пред себе, околу себе, 
И во секого од нас.",7433,235,7668,3706,57.2547492980957,0.0034355124410989,0.0,0.0,0.0,0.5224373936653137
Ристо Лазаров,СРЕДЕ,,Пред само време,"Пред само време

Пред ова време,
ем многу се менеше,
уште пред да се среди,
во сме чекор секој.

Нема ли време
за промена одново,
под нов ведар ден,
пред нас стоевме длабоко.

Пред саме нас,
откривме ново време,
што секогаш ни недостига,
при секаков сон.

Пред тоа време,
тивко ни се промени,
без да забележиме,
нас самите во себе.",7433,181,7614,2718,72.37661743164062,0.0034473942691151,0.0,0.0,0.0,0.5647405982017517
Ристо Лазаров,МАЦЕДОНИО ФЕРНАНДЕЗ,,Средено време,"Средено време

Средувај двете ведрини,
Одново нова резба,
Под столбот на секојден ред,
Нема что да се личи.

Секој уште што добива,
Ем пријател, ем татко, 
Пред да свене времето,
Среди што ќе остане.

Од душата да ги среди,
Да се врати здрав и мир,
Во средан живот да се вратиш,
Време за сè да најдеш.",7433,170,7603,2637,51.98781204223633,0.0011782368828823,0.0,0.0,0.0,0.6137099862098694
Ристо Лазаров,ГАЛИЧИЦА,,Средината и одново,"Средината и одново

Секој
Пред времето среди
Двете пода да не нема,
Ем средувај ги средбите
Секое време одново.

Средени во средината,
Без трага и време под,
Средувај сè, ем секој
Пред да престане, ем среди.",7433,118,7551,2465,93.25008392333984,0.0022711574952673,0.0,0.0,0.0,0.5931730270385742
Ристо Лазаров,АВЕНИЈА КОРИЕНТАС,,Средено време,"Средено време

Во среден ден, во средено време,
Две чекори, одново по подот.
Секој ден, секој миг, секоја трема,
Пред нас одјекнува како збор.

Средено во редови, средено во мисли,
Се среди животот, се среди денот.
Пред темпото на времето, секој да се сврти,
И во редот свој да најде спокој.

Нема веќе двојба, нема колебање,
Сè излегува пред нас, јасно и отворено.
Пред ова ново, средено време,
Станува јасно и возвишено.

Затоа ем, ем, средме го секојдневието,
Пред да ни го стропоште времето старо.
Средината е тука, нека биде обзира,
Да се изроди ново, средено време.",7433,283,7716,4195,29.40461540222168,0.0038689674076889,0.0,0.0,0.0,0.5755387544631958
Ристо Лазаров,ГРЕШНИЦА,,Средени времиња,"Средени времиња

Светот го среди, секој пред да
одново се среди, под време да.
Нема живот осамен, ем этрае во секого,
среди пред тој пред време секој свое.

Зората говори, времето се среди
дво бои долни, небото лелее.
Секој ден се среди, во средба нова,
нова средба одново от пред да почне.

Среди во ред, средува и време,
Средениот живот вечно да трае.
Времето среди, пред мене да оди,
среде моја среда бескраја да соди.",7433,204,7637,3606,73.2116470336914,0.003353901532611,0.0,0.0,0.0,0.6297578811645508
Ристо Лазаров,ГАРДЕЛ,,"Да се среди, одново","Да се среди, одново

Под ѕвезден пламен, среди нови дни,
секој, ем тој среди ја душата своја.
Нема што минало, времето се врти,
што ќе ни донесе, уште не знае никој.

Одново, како дете пред светот,
среди се од темниот сон животот.
Никого нема, лежи само во подот,
надежта да го среди, да го опеат и оди.

Пред нас и пред нашиот Бог,
среди се жал, среди се радост.
Нека го среди секој свој пат,
да наоѓа секогаш нов подвиг и замав.",7433,229,7662,3425,46.61049270629883,0.0020304879754303,0.0,0.0,0.0,0.6047811508178711
Ристо Лазаров,САМО ДА НЕМА ВОЈНА,,Одново се среди,"Одново се среди

Секој пред себе,
Нема да седи,
Среди го времето,
Одново се среди.

Под ногата чекор,
Пред себе да гледа,
Секој свој пат да го среди,
Да одново почне да верува.

Ем тоа ти требаше,
Ем сега го имаш,
Уште еден обид,
Пред себе да стигнаш.

Мир на душата нека дојде,
Блесок на очите нека се роди,
Времето одново да се среди,
Нов почеток да се даде.",7433,207,7640,2806,32.60699844360352,0.0036720162804609,0.0,0.0,0.0,0.6107105612754822
Ристо Лазаров,САНТЕЛМО,,Среди го светот,"Среди го светот

Двете страни ги средив, 
Па одново почнав,
Под сите изненадувања
Нема тиња, секој дел
Ем мој, ем твој,
Уште шанси за да опстанам
Пред времето што нè влече.

Секој нека внимава,
Пред да се разнаша
Зар нема време за проверка?
Нека се среди се,
Под тишината што владее,
За да не нема тага
На крај на патот.",7433,180,7613,2831,67.24755859375,0.0020445262638977,0.0,0.0,0.0,0.650818943977356
Ристо Лазаров,КАФЕ ТОРТОНИ,,Средување,"Средување

Одново ќе пред себе јас се средам,
Секој ден пред себе ќе се уредам.
Пред светот ќе изгледам сјајно зависам,
Двете збори - ""нема"" ги забранувам.

Ем ова, ем оно, ќе излезам надвор,
Уште еднаш од почеток ќе се редам.
Времето нешто со мене ми направи,
Пред себе одново ќе се поправам.

Под стапките однова пат ќе си создавам,
Секој чекор грижливо ќе го редам.
Прошлоста не ја бришам, туку ја надградувам,
Одново во иднината своја се вградувам.",7433,251,7684,3593,27.458139419555664,0.0036119352282608,0.0,0.0,0.0,0.5672856569290161
Ристо Лазаров,КАМИНИТО,,Време да се сретнеме,"Време да се сретнеме

Средам двете души,
одново се среќаваме,
под ведрото небо,
секој чека своето време.

Ем сега, ем тогаш,
пред блескавото сонце,
времето ни ги сплоте,
да ги средиме себе.

Нема чаре, нема шега,
уште едно среќно пристигнување,
пред да се пружи пред нас,
денот што го доживуваме.",7433,170,7603,2949,40.78794860839844,0.0026104391925799,0.0,0.0,0.0,0.6437282562255859
Ристо Лазаров,ПУЕРТО МАДЕРО,,Среда,"Среда

Средена е средата,
секоја од две
и под пред нема
одново ќе се среди.

Уште еме времето,
секој пред го среди,
времето фати да среди
нема да ни го среди.

Средени се сите
пред да се преврти времето,
улични дела одново
да не се средат.",7433,129,7562,2142,74.03520202636719,0.0013854131857657,0.0,0.0,0.0,0.5941884517669678
Ристо Лазаров,ЕВИТА,,Средени времиња,"Средени времиња

Средувањето тече,
Средувањето сеќе.
Одново се средува,
Одново се подновува.

Под срцата се крие
Времето што трие.
Секој до еден
Средува, ем ги реди.

Нема ли да стигне
Времето што минува?
Нема ли да проникне
Во она што останува?

Пред нас времето стои,
Пред нас денот се крои.
Уште време имаме,
Уште средба да трајаме.",7433,186,7619,2847,24.94342422485352,0.0008129499477935,0.0,0.0,0.0,0.6232495307922363
Ристо Лазаров,НЕСОНИЦА,,Да се среди,"Да се среди

Секој ден, секое време,
Се надевам, се туркам напред.
Одново, одново,
Па под нозе да се среди,
Да се среди,
Да се среди.

Нема чаре, нема врска,
Станува збор за сериозно.
Секој ден, секое време,
Се надевам, собирам сили,
Да се среди,
Да се среди.

Пред себе, пред време,
Патот нов да се оцрта.
Уште малку, уште труд,
Да се среди,
Да се среди.",7433,204,7637,2617,20.893373489379883,0.0034590985101013,0.0,0.0,0.0,0.6446439027786255
Ристо Лазаров,СТРАВ,,Средување на времето,"Средување на времето

Секој ден седам и чекам,
Времето да ме среди,
Да ме среди и да ме одново одреди.

Пред себе ли има нешто,
Само празни пода нема,
Нема ништо, празнина сама.

Ем минато, ем иднина,
Едно време, други дни,
Уште едно, уште два,
Кога ќе се среди ова? 

Пред себе ги средам,
Сите парчиња од времето,
Да спојам и да заокружам,
Да го направам ново и целово.

Двете страни, две сјајни копии,
Ги средувам, наново се зачнуваат,
Под добро време, во ново време, 
Ема нов живот ископнуваат.",7433,267,7700,3660,31.41384506225586,0.0034945259069279,0.0,0.0,0.0,0.555497407913208
Ристо Лазаров,РГЕРИЧ,,Средени Реки,"Средени Реки

Две реки се средија,
одново да се сретнат, 
под ноќното небо.
Секоја води своето,
но ем ќе се соберат,
ем ќе се разделат, 
во времето што трае.

Нема да престанат,
да те охрабрат, да те средат,
реките што тепкаат
низ просторот што нема крај.

Пред нив се простира патот,
што секој од нас го гази,
нека течат напред,
средени, силни, секогаш.",7433,190,7623,2993,45.07428741455078,0.0029693764964384,0.0,0.0,0.0,0.6295351982116699
Ристо Лазаров,ТРПЕЗА,,Време среди,"Време среди

Време, мој старо другарче,
среди ги нашите денови.
Одново нека цветаат надежите,
под небото што нема охрабрува.

Секој од нас ќе најде свој пат,
ем што се крие во твоите дарови.
Не нема уште, тука се, пред нас,
две нови можности за нов почеток.

Средете ни го животот, пред сè,
да не остане неземно прашање.
Нем одговор нема да пречи веќе,
кога ти, време, средиш и расветлиш.",7433,205,7638,2980,52.531280517578125,0.0046854986229583,0.0,0.0,0.0,0.547105073928833
Ристо Лазаров,ГРЕШНИК,,Времени средби,"Времени средби

Средам двете,
Одново крај нога.
Секој ден пред
Оние порти го чекам.
Времето поминува,
Нема да го среди
Живот што пред нозете 
Секогаш ги гледа,
А сепак затскриени.
Ем сè уште ги сака,
Ем не беше смел
Да прекине со редењето.
Сега времето го нема,
Под порта стоам сама.",7433,170,7603,2947,77.97825622558594,0.0020220339995578,0.0,0.0,0.0,0.568891167640686
Ристо Лазаров,МУЗА,,Време на среда,"Време на среда

Средено е времето што го немавме,
Двете страни под пред одново да го средат.
Секој ден на ново ја средува денницата,
Ем тоа време под нос, ем времето пред себе.

Времето што го немаше, сега се среди,
Под ногам нема повеќе оставено да се смее.
Одново светот ги среди своите дела,
Пред нас стои средена сè која нема да згасне.

Пред да престане, времето ќе се среди,
Ќе ги среди сите делови што ги немаше.
Тогаш пред нас ќе остане само средено време,
Коешто ќе нè следи во секое наше делување.",7433,247,7680,3673,43.53067398071289,0.0025302900530851,0.0,0.0,0.0,0.5557807683944702
Ристо Лазаров,СУДЕНИЦА,,Среди ја спомнатата слика,"Среди ја спомнатата слика

Среди ја спомнатата слика,
двете ноќи одново прикажи.
Секој сега е пред тоа време,
нема гледање назад, нема бег.

Средени делови, уште и повеќе,
под погледите на сите нас,
ем животот одново изникнува,
ем трајното време нас нè документира.

Пред нас стои минатото сега,
да го средиме без прикриена душа,
да се поништат сите пропусти,
да го вратиме изгубеното в раце.

Време е да се сврти таа спомнатa слика,
и одново да ја средиме сево,
под нашите нозе да биде сигурно,
ем пред нас да ни биде како дом.",7433,268,7701,4002,33.78923034667969,0.0061462656989393,0.0,0.0,0.0,0.6162834167480469
Ристо Лазаров,ОДНОВО И ОДНОВО,,Средената соба,"Средената соба

Две реки се среди под,
Нема за да дополни во одново тој род,
Секој свој простор го има и знае,
Ем оди, ем чека време не трае.

Пред времето минува животот бавно,
Среди се сè што чинеше славно,
Отсекаде гледаат очи кои бараат,
Сè ќе се среди, само доволно време даваат.

На средина меѓу тешкото и лесното,
Стои времето што не дозволува никаде лесно,
Соба што се средува, нова приказна кажува,
Пред новиот почеток, тогаш среќа се нафрлува.",7433,235,7668,3688,71.50349426269531,0.0029745227552308,0.0,0.0,0.0,0.5605472922325134
Ристо Лазаров,ОТАДЕ ВРЕМЕТО,,Среди го животот,"Среди го животот

Две души среди животот,
Одново звучи нивен говор,
Под дланки што сè уште немаат,
Секој ден нешто ново да создадат.

Времето низ нив протекува,
Ем јадење, ем одење, ем играње,
Уште збор пред светот кој шепоти,
Пред да се среди секоја жал.

Сè ќе го средиш, ветуваш,
Чекор по чекор, место по место,
Ни времето нема да те сдоса,
Животот твој ќе го сретнеш на крај.",7433,213,7646,3054,48.97830581665039,0.005104351271267,0.0,0.0,0.0,0.6934428811073303
Ристо Лазаров,ЦРВЕНА ВРАТА,,Средба под подот,"Средба под подот

Ем стари, ем нови
Ем блиски, ем двои
Времето што доаѓа
Средба под подот
Ја среди сè одново
Под двете стари нозе
Секој ден уште и уште
Чекор по чекор
Нема да нема
Пред нас сè друго
Пред сè времето",7433,138,7571,2239,51.4919319152832,0.0021065509947867,0.0,0.0,0.0,0.5225204825401306
Ристо Лазаров,СУДЕНИК,,Средено сте двете,"Средено сте двете

Зашто да не го средам пак
Животот што ми го врати одново,
Под топлината на твојот сјај,
Емем пред тебе овојпат
Стоам сам, без ништо
Во новото време што се влече.

Но сè ќе се среди, па и овој пут,
Иако нема да биде лесно секогаш,
Затоа што имаш нешто што ми дава 
Толку многу што ниедно време не може
Да ми го одземе - твојата љубов.

Редете го сè одново, сите пресреди,
Бидејќи заедно ни ништо не може,
И пред нас ќе се пружа патека 
По која ќе чекориме секој со своја рака
Фатена за раката на другиот.",7433,275,7708,4021,44.5491828918457,0.0030649362260451,0.0,0.0,0.0,0.5691412687301636
Ристо Лазаров,ПОТЕМ,,Синовиот ред,"Синовиот ред

Денот го среди,
Спремен за нови две,
Одново се распаѓа –
Пред него се слоне.

Нема време за забава,
Секој чека своите доброви,
Да се најти сред ред,
Среднати к'о слови.

Под мислебните подови,
Длабоки ем тешки,
Се среди душата му,
Внатре ем споредни.",7433,158,7591,2450,116.83595275878906,0.0007745479326804,0.0,0.0,0.0,0.7149273157119751
Ристо Лазаров,ТАНТЕЛА,,Средено време,"Средено време

Со рацете свои
Среди го времево,
Ем дај му двојно.
Парали нека ти фати
Пред да ти одземе,
Секој ден, секој час.

Нема да чека,
Пред очи ќе дојде,
Средено и дотерано.
Од тебе зависи,
Да го средиш времето
Или да те поведе со себе.

Одново почни,
Под нозете собери,
Па дигни нов дом.
Секојот има право
На свое мирно време,
Сред овој вихор.",7433,205,7638,3240,49.38136291503906,0.0031334472411441,0.0,0.0,0.0,0.6427883505821228
Ристо Лазаров,ОПИР,,Средба во двете,"Средба во двете

Под нашите нозе,
Одново сè се среди,
Земјениот под
Чека новиот ден.

Секој чекор одекнува
И се губи во тишината,
Времето стои,
Нема го повеќе.

Пред, ем сега,
Сè е различно, 
А сепак исто,
Двете се вкрстуваат.

Нема што, нема зошто,
Остануваме тука,
Среде двете,
Чекајќи новото да стигне.",7433,190,7623,3169,47.36025238037109,0.0024237538518456,0.0,0.0,0.0,0.6845016479492188
Ристо Лазаров,РУЧЕК,,Среди двете,"Среди двете

Одново бранови се кренаа,
пред нас времето да се среди.
Секој чека, сè уште нема,
а јас одеднаш ја видов неа.

Под нејзините чекори,
животот одново се среди,
ме среди, ме потсети
на она што еднаш ем ги имав, ем ги немав.

Сега одново можам,
да ги собирам парчињата,
да ја средам душата,
што толку одамна се распарчи.

Среди ме, ем ќе бидам,
по некогаш јас ем сакам, ем нема,
ем гледам, ем уште не сфаќам,
ем чекам да се сè одново среди.",7433,251,7684,4511,49.84931564331055,0.0038788289840119,0.0,0.0,0.0,0.6279694437980652
Ристо Лазаров,ТРАГАЧ ПО СВЕТЛИНАТА,,Средено време,"Средено време

Одново се средуваат пода,
двете сони, секоја песна.
Времето не нема,
ем пред нас, ем по нас.

Се среди животот под
погледот на секој,
пред новото да дојде,
пред времето да помине.

Одново се собира во стиха,
средено во зборови што немаат крај.
Пееме за времето пред нас,
за времето што ќе дојде.

Секому свое место,
секому свое време.
Средено и ново,
пред и по нас.",7433,194,7627,3043,38.665313720703125,0.0057692917667532,0.0,0.0,0.0,0.672514796257019
Ристо Лазаров,САБАТО,,Средба по време,"Средба по време

Ем средени сме одново,
Секој под два ветра
Ем со дар и знаење
Ем градиме светло време.

Пред нас уште чудно, 
Пред нас пулс на ново,
Но нема часовник што мери
Кога наша средба средува.

Што ем животот подава,
Што ем душата гради,
Ем те води по патот - 
Средба наша сè истопува.

Дури сонот секој го среди,
Дури радост во гради,
Дури надеж секој го носи -
Време ни е да се средоточиме.",7433,215,7648,3137,43.75888442993164,0.0027778876949436,0.0,0.0,0.0,0.7511816024780273
Ристо Лазаров,ЖЕДНИК,,Впишан на подот,"Впишан на подот

Секој со своите мисли се среди,
две стапки нанапред, па одново.
Под ногата, одразот го види,
светлоста што гасне, поново.

Нема крај на угрижи што роди
секој човек што пред себе оди.
Ем решенија, ем нови води -
ката души, ем нов вдив да оди.

Средениот дом и пред него време
подготвува следница на семе.
Ем радост ем тага, ем полно бреме -
вечен ритам на животот сеќавам се.",7433,205,7638,3293,73.90434265136719,0.0044241886597522,0.0,0.0,0.0,0.6962134838104248
Ристо Лазаров,ШКОЛКА,,Меѓу нас,"Меѓу нас

Средиме ли денес,
Двете за себе,
Сè што нé тишти,
Се споделува лесно.

Нема повеќе крај,
Секој од нас,
Ем ја бара вистината,
Одново во себе.

Пред нас времето тече,
Без да застане,
Пред нас животот чека,
Секојдневието да го среди.

Под патот нов,
Долго вреве не нема,
Секој сам свое време,
Во себе си го среди.",7433,192,7625,2834,54.456939697265625,0.001903984244655,0.0,0.0,0.0,0.6150393486022949
Ристо Лазаров,ГРЕВ,,Средба на две времиња,"Средба на две времиња

Среди ги, средете секој ден,
Да се вратам одново под твојот ден,
Времето немаше место, не беше тука - 
Без да чека, се сруши пред нас.

Ем и двете сме, ем ги тераме
Сите пред себе, сè уште нема
Од деновите, од светот околу,
Укротено тоа пред нас ќе дојде.

Тука сме, пред твоите нозе,
Средено, чисто и сјајно како некогаш,
Времето ни го ветува заново - 
Нема да бидеме далеку, нема да ни бега.",7433,231,7664,3547,46.31145858764648,0.0040807829607954,0.0,0.0,0.0,0.5984679460525513
Ристо Лазаров,ТИРКИЗНА ПЕСНА,,Средување на Времето,"Средување на Времето

Секој со своето време, 
Среди ги деновите, одново почни.
Немај грешка, нема чаре -
Да си среден, пред сè така се сони.

Пред нас е патот, ем долг, ем тежок, 
Уште не знаеме што нè чека под. 
Но сè ќе се среди, само да почнеме,
И времето ќе нè води низ животот.

Двете раце, две врати на промена,
Да ги отвориме, да влезе нов ветер.
Нема време за лутење, без замена -
Времето тече, да го пречекаме ретер!

Среди се, среди се и одново почни,
Сведоштво за промената - секој свој под.
Ем времето тече, ем ние сме пред него,
Пред нас е животот, средбата со бог.",7433,295,7728,4069,42.1989860534668,0.0028389251895822,0.0,0.0,0.0,0.7485640048980713
Ристо Лазаров,ЛАВЕЈ ВО ЛАЧЕНИ ЧЕВЛИ,,Средена среда,"Средена среда

Од секој куток, секоја пора,
Се среда животот, со двете в рака.
Одново, од нов, поведува ора,
Под светот што нема времето да чака.

По секој пат, по секоја патека,
Се среда она што ни стоеше пред.
Пред нас, во нас, како нека река,
Тече времето, што не знае за ред.

Средено дејство, средена визија,
Средено место каде што ќе стане.
Средено време, средена акција,
Која ќе вливи во сè што ќе пламне.

Среди го она што сè уште нема,
Среди го она што ќе биде у нас.
Нека секоја дребнотијa се стреми,
Кон средениот, среден, среден час.",7433,272,7705,4151,23.78765106201172,0.0032880614102801,0.0,0.0,0.0,0.515905499458313
Ристо Лазаров,СПРОСТРЕНИ СПОМЕНИ,,Средени моменти,"Средени моменти

Две времиња се иреди,
Под желбата секој да гледи.
Одново, пред нас се отвори,
Средената соба ја сонори.

Нема да го фати времето,
Секој момент го среди тоа.
Пред нас стои реден и среден,
Сиот блесок ни влегува веден.

Ем радоста, ем загриженоста,
Се средуваат во едно време.
Пред себе наоѓаме мирноста,
Што од животот ни треба вреди.",7433,196,7629,3076,59.05514144897461,0.0037251852868842,0.0,0.0,0.0,0.6693801879882812
Ристо Лазаров,ПОБЕРКА,,Средено време,"Средено време

Средиле ли сме двете,
Средиле ли претолку?
Денови две-три,
Одново ќе се среди.

Под нашите нозе,
Времето се таложи,
Не нема, секој го среди
Како што знае најбоље.

Одново ни нудат,
Ноќи под студ да сеќаваме,
Ем се потиснати,
Ем се среди ни нашето.

Пред сè и без одење,
Време што лебди и без форма,
Среди што сè може,
Среди и каде што нема.",7433,207,7640,3057,47.862548828125,0.0020674405923052,0.0,0.0,0.0,0.6800855398178101
Ристо Лазаров,ТЕГОБНОСТ,,Среди ден од време,"Среди ден од време

Средени утринови соништа,
средено денот што нè следи,
две чекори пред нас, одново ги водиме
под свод каде секој свој ден ќе го најде.

Средени мисли во светло време,
среди на својот живот пат,
секој ги средува сопствените степени
преку број на минувачи - вид на унапред.

Средено време ни пишува правда, 
немаме што повеќе да бараме,
ем знаеме, средбата пред нас уште не пропада
пред новиот ден што на секого го дарува.",7433,211,7644,3205,85.26223754882812,0.0041889065792208,0.0,0.0,0.0,0.6168961524963379
Ристо Лазаров,СЕКОГАШ,,Среди го времето,"Среди го времето

Среди ги уште двете,
внеси ред во сите дел'
со секој новото се врти
и нема ни за да се срам'.

Времето низ нас минува,
одново се средува,
две чекори понапред нè води, 
пред себе без оклевање.

Под нашите нозе стапки 
што ни носат напред,
секојдневно ни го средуваат
времето што пред нас стои.

И ем нам ем нему,
времето што тече,
средено да го држиме, 
да не нема да го нема.",7433,203,7636,3297,61.01008605957031,0.0030191233456345,0.0,0.0,0.0,0.741192102432251
Ристо Лазаров,ГРОБИШТАТА РЕКОЛЕТА,,Среди го времето,"Среди го времето

Средени движења
Двете наели
Одново и секој
Под нема време

Среди ги деновите
Секој ем уште пред
Просторите и ведрото време
Кое се смирува

Среди ја судбината
Што одново доаѓа
Да го подреди животот
И да го украси

Уште едно време се раѓа
Секој миг смени го редот
Само море на среди
Среди го сето

Средината се појавува
Пред очи и зборови
Дали прво време, дали крај
Средиме го за сè",7433,206,7639,2971,55.80098342895508,0.0024320013926163,0.0,0.0,0.0,0.6517838835716248
Ристо Лазаров,СРЕБРЕНАТА РЕКА,,Среди го времето,"Среди го времето

Во средата на животот,
Кога секој се срамнува,
Два пати да ми се повторат
Мигот кога среди сè се урамнотежува.

Одново ќе ги соочам пустите пода,
Ем тие што уште ме чекаат во сеќавањето,
Секој ќе најде свој пат што го води напред до
Пред да се избрише од моето време, 
од моето присуство.

Но време нема, а јас се надевам одново
Дека ќе ги средам дните пред мене,
За да се вратам на средниот пат
Пред се да не исчезне, пред дновите да се сменат.",7433,238,7671,3648,64.1777114868164,0.0036988207838755,0.0,0.0,0.0,0.6653746366500854
Ристо Лазаров,КАТАДЕН,,Среди се,"Среди се

Средено е, средено сè,
Со грижа се средени две.
Одново нè среди животот,
Средено е под небо и под под.

Секој ден ги средуваме нештата,
Ем и време, и место, и плати.
Нема ли да го средиме овој свет,
Пред да не земе нашето време?

Средено е речено и сторено,
Птиците пеат во ведро небо.
Ветрењаците свртени се,
Средено е, средено е.",7433,185,7618,2955,56.61505508422852,0.0034100024734982,0.0,0.0,0.0,0.6810495853424072
